transaction_id,date,category,price,quantity,subtotal,discount_percent,discount_amount,total_amount,customer_segment,region,sales_channel,customer_satisfaction,return_customer,month,quarter,day_of_week,is_weekend
TXN_000196,2023-04-11,Clothing,131.56,7,920.93,8.6,78.83,842.1,Premium,East,Online,3.4,False,4,Q2,Tuesday,False
TXN_000197,2023-02-25,Sports,244.05,3,732.16,21.9,160.55,571.61,Regular,East,Online,3.8,False,2,Q1,Saturday,True
TXN_000198,2022-05-16,Clothing,141.0,4,564.01,11.9,67.38,496.62,Regular,Central,Mobile App,2.8,True,5,Q2,Monday,False
TXN_000199,2023-05-06,Electronics,799.54,2,1599.07,0.1,2.09,1596.98,Budget,South,Online,3.6,False,5,Q2,Saturday,True
TXN_000200,2023-07-20,Home & Garden,313.85,2,627.69,3.7,23.36,604.33,Budget,West,Online,4.6,True,7,Q3,Thursday,False
TXN_000201,2022-07-30,Sports,106.6,3,319.81,21.6,69.0,250.8,Regular,West,Mobile App,3.1,True,7,Q3,Saturday,True
TXN_000202,2023-02-09,Clothing,221.75,4,887.0,7.2,63.99,823.01,Premium,North,Retail Store,3.9,False,2,Q1,Thursday,False
TXN_000203,2023-12-29,Sports,120.5,3,361.51,16.2,58.55,302.96,Budget,South,Retail Store,3.0,True,12,Q4,Friday,False
TXN_000204,2023-10-26,Sports,204.79,2,409.58,2.2,9.06,400.52,Budget,East,Retail Store,3.5,False,10,Q4,Thursday,False
TXN_000205,2022-07-02,Electronics,336.99,4,1347.98,9.6,128.91,1219.06,Premium,East,Retail Store,3.5,False,7,Q3,Saturday,True
TXN_000206,2022-02-16,Books,41.49,7,290.42,10.1,29.26,261.16,Budget,North,Mobile App,2.8,False,2,Q1,Wednesday,False
TXN_000207,2022-05-18,Clothing,90.09,3,270.28,6.9,18.72,251.56,Premium,Central,Retail Store,3.5,False,5,Q2,Wednesday,False
TXN_000208,2022-03-15,Sports,381.34,2,762.67,24.5,186.9,575.78,Premium,South,Mobile App,3.2,True,3,Q1,Tuesday,False
TXN_000209,2022-07-01,Beauty,127.89,4,511.57,3.9,20.08,491.48,Regular,West,Retail Store,3.4,True,7,Q3,Friday,False
TXN_000210,2022-08-08,Beauty,61.17,6,367.0,6.6,24.35,342.65,Regular,North,Mobile App,3.3,False,8,Q3,Monday,False
TXN_000211,2023-11-27,Books,14.39,2,28.77,18.7,5.38,23.39,Regular,Central,Retail Store,2.1,False,11,Q4,Monday,False
TXN_000212,2022-05-28,Toys,193.74,1,193.74,14.7,28.47,165.28,Premium,North,Retail Store,3.2,True,5,Q2,Saturday,True
TXN_000213,2023-08-22,Clothing,58.83,1,58.83,22.1,13.0,45.83,Regular,North,Mobile App,2.8,False,8,Q3,Tuesday,False
TXN_000214,2023-10-26,Sports,56.64,4,226.57,1.2,2.78,223.79,Budget,North,Retail Store,3.1,False,10,Q4,Thursday,False
TXN_000215,2023-07-31,Clothing,53.13,2,106.27,9.8,10.38,95.89,Regular,North,Retail Store,1.6,False,7,Q3,Monday,False
TXN_000216,2022-12-10,Toys,81.75,4,327.0,26.7,87.21,239.79,Regular,East,Online,2.7,True,12,Q4,Saturday,True
TXN_000217,2023-06-16,Clothing,54.47,6,326.79,14.2,46.4,280.39,Budget,Central,Retail Store,2.8,False,6,Q2,Friday,False
TXN_000218,2022-01-26,Electronics,130.32,1,130.32,7.5,9.73,120.59,Premium,West,Retail Store,3.4,True,1,Q1,Wednesday,False
TXN_000219,2023-03-12,Toys,183.22,2,366.44,19.8,72.63,293.8,Premium,East,Online,2.5,False,3,Q1,Sunday,True
TXN_000220,2023-08-20,Toys,75.97,7,531.8,8.4,44.5,487.3,Budget,South,Retail Store,3.4,True,8,Q3,Sunday,True
TXN_000221,2023-01-22,Sports,439.56,2,879.13,11.0,96.78,782.35,Premium,West,Online,3.4,False,1,Q1,Sunday,True
TXN_000222,2023-06-28,Electronics,1455.32,2,2910.65,14.8,429.66,2480.99,Regular,North,Retail Store,4.0,True,6,Q2,Wednesday,False
TXN_000223,2022-09-26,Clothing,68.85,6,413.12,5.7,23.49,389.63,Budget,East,Retail Store,2.8,False,9,Q3,Monday,False
TXN_000224,2023-04-21,Sports,111.76,2,223.52,29.7,66.39,157.13,Regular,East,Mobile App,3.9,False,4,Q2,Friday,False
TXN_000225,2022-12-30,Home & Garden,174.18,4,696.72,13.7,95.42,601.3,Regular,East,Mobile App,2.2,False,12,Q4,Friday,False
TXN_000226,2023-11-06,Home & Garden,455.05,3,1365.14,17.3,236.24,1128.9,Regular,South,Retail Store,3.8,False,11,Q4,Monday,False
TXN_000227,2023-09-12,Books,69.06,3,207.18,0.1,0.12,207.07,Regular,West,Retail Store,3.2,False,9,Q3,Tuesday,False
TXN_000228,2023-03-30,Electronics,817.13,1,817.13,7.7,62.84,754.3,Budget,East,Retail Store,2.9,False,3,Q1,Thursday,False
TXN_000229,2022-07-10,Sports,59.19,5,295.96,24.7,73.14,222.83,Regular,West,Mobile App,3.8,False,7,Q3,Sunday,True
TXN_000230,2022-07-29,Books,95.66,3,286.98,6.9,19.82,267.17,Premium,South,Retail Store,4.4,False,7,Q3,Friday,False
TXN_000231,2023-12-03,Books,56.53,7,395.73,27.9,110.22,285.51,Premium,North,Retail Store,4.3,True,12,Q4,Sunday,True
TXN_000232,2022-10-11,Home & Garden,339.73,2,679.47,21.8,148.25,531.22,Budget,North,Online,2.8,True,10,Q4,Tuesday,False
TXN_000233,2023-03-13,Sports,44.23,1,44.23,4.5,1.97,42.26,Regular,North,Retail Store,4.1,True,3,Q1,Monday,False
TXN_000234,2022-08-10,Electronics,111.77,4,447.09,13.4,59.84,387.25,Budget,Central,Retail Store,1.9,True,8,Q3,Wednesday,False
TXN_000235,2023-11-26,Sports,421.66,4,1686.63,13.2,222.42,1464.21,Premium,South,Retail Store,3.2,False,11,Q4,Sunday,True
TXN_000236,2022-07-20,Sports,50.88,3,152.64,17.4,26.5,126.14,Budget,North,Online,3.8,True,7,Q3,Wednesday,False
TXN_000237,2023-03-14,Home & Garden,245.61,3,736.82,16.0,117.82,619.0,Regular,South,Online,4.8,True,3,Q1,Tuesday,False
TXN_000238,2022-12-14,Home & Garden,136.24,4,544.95,32.5,176.85,368.1,Regular,West,Mobile App,3.3,False,12,Q4,Wednesday,False
TXN_000239,2022-03-28,Beauty,34.42,1,34.42,16.3,5.6,28.82,Premium,South,Mobile App,3.9,False,3,Q1,Monday,False
TXN_000240,2023-02-28,Beauty,127.99,1,127.99,0.1,0.11,127.89,Regular,North,Retail Store,2.2,True,2,Q1,Tuesday,False
TXN_000241,2022-07-09,Books,69.07,1,69.07,0.7,0.46,68.61,Regular,Central,Retail Store,3.1,True,7,Q3,Saturday,True
TXN_000242,2022-12-10,Sports,152.29,1,152.29,22.3,34.01,118.28,Premium,North,Online,2.9,False,12,Q4,Saturday,True
TXN_000243,2022-05-07,Beauty,39.4,4,157.59,12.4,19.47,138.12,Budget,Central,Retail Store,1.9,False,5,Q2,Saturday,True
TXN_000244,2022-09-07,Sports,39.89,3,119.67,10.3,12.32,107.34,Premium,North,Retail Store,4.7,True,9,Q3,Wednesday,False
TXN_000245,2023-11-04,Toys,149.16,1,149.16,32.9,49.03,100.13,Premium,West,Mobile App,2.7,False,11,Q4,Saturday,True
TXN_000246,2022-07-21,Clothing,339.93,1,339.93,13.1,44.55,295.38,Premium,North,Retail Store,3.5,False,7,Q3,Thursday,False
TXN_000247,2023-10-29,Sports,261.25,2,522.5,12.2,63.48,459.02,Budget,South,Online,2.0,False,10,Q4,Sunday,True
TXN_000248,2022-12-23,Sports,263.17,3,789.52,23.2,183.2,606.33,Regular,North,Online,3.2,False,12,Q4,Friday,False
TXN_000249,2023-03-05,Toys,63.08,6,378.51,19.0,71.85,306.65,Budget,South,Online,5.0,True,3,Q1,Sunday,True
TXN_000250,2022-03-16,Clothing,129.61,2,259.21,10.8,27.9,231.31,Budget,South,Online,2.1,True,3,Q1,Wednesday,False
TXN_000251,2023-07-22,Electronics,652.01,2,1304.03,1.1,14.03,1290.0,Regular,South,Retail Store,2.6,False,7,Q3,Saturday,True
TXN_000252,2023-07-30,Sports,317.1,4,1268.41,1.6,20.03,1248.38,Regular,West,Retail Store,4.7,True,7,Q3,Sunday,True
TXN_000253,2023-03-10,Sports,91.63,3,274.9,0.6,1.6,273.29,Regular,Central,Online,2.6,False,3,Q1,Friday,False
TXN_000254,2022-09-02,Beauty,69.27,2,138.55,6.7,9.23,129.32,Premium,Central,Retail Store,3.7,False,9,Q3,Friday,False
TXN_000255,2022-07-20,Electronics,143.22,3,429.66,9.2,39.57,390.1,Budget,Central,Mobile App,5.0,True,7,Q3,Wednesday,False
TXN_000256,2022-12-09,Books,34.93,2,69.87,24.5,17.09,52.78,Regular,East,Online,2.1,True,12,Q4,Friday,False
TXN_000257,2022-05-19,Toys,86.28,1,86.28,6.0,5.2,81.08,Regular,Central,Retail Store,3.3,False,5,Q2,Thursday,False
TXN_000258,2022-04-14,Beauty,120.33,2,240.67,21.3,51.3,189.37,Regular,Central,Online,5.0,False,4,Q2,Thursday,False
TXN_000259,2023-10-21,Toys,144.96,1,144.96,10.2,14.8,130.16,Regular,Central,Retail Store,3.0,False,10,Q4,Saturday,True
TXN_000260,2023-06-08,Beauty,42.53,3,127.58,13.0,16.53,111.06,Regular,West,Retail Store,3.6,False,6,Q2,Thursday,False
TXN_000261,2022-08-16,Beauty,79.94,2,159.88,27.4,43.74,116.13,Budget,East,Mobile App,4.3,True,8,Q3,Tuesday,False
TXN_000262,2023-08-27,Books,52.15,7,365.04,14.9,54.54,310.49,Regular,Central,Retail Store,2.8,True,8,Q3,Sunday,True
TXN_000263,2022-12-03,Electronics,1639.98,2,3279.96,28.5,936.0,2343.96,Premium,East,Online,4.9,False,12,Q4,Saturday,True
TXN_000264,2022-11-16,Beauty,91.76,4,367.05,36.8,134.96,232.08,Budget,North,Mobile App,3.8,False,11,Q4,Wednesday,False
TXN_000265,2023-05-03,Toys,8.78,3,26.33,22.1,5.82,20.51,Budget,North,Online,3.6,False,5,Q2,Wednesday,False
TXN_000266,2023-12-04,Toys,78.27,6,469.61,9.5,44.51,425.1,Regular,West,Retail Store,3.9,True,12,Q4,Monday,False
TXN_000267,2022-07-07,Sports,671.76,2,1343.52,17.7,237.5,1106.02,Premium,South,Online,5.0,True,7,Q3,Thursday,False
TXN_000268,2023-03-26,Clothing,172.65,3,517.94,20.1,104.04,413.9,Regular,South,Online,3.5,False,3,Q1,Sunday,True
TXN_000269,2023-07-21,Books,11.54,7,80.79,11.4,9.21,71.59,Regular,North,Retail Store,3.2,True,7,Q3,Friday,False
TXN_000270,2022-07-02,Toys,131.37,2,262.74,7.9,20.74,242.0,Regular,West,Retail Store,2.4,False,7,Q3,Saturday,True
TXN_000271,2022-02-22,Toys,152.87,7,1070.09,4.1,43.59,1026.5,Premium,South,Retail Store,4.4,True,2,Q1,Tuesday,False
TXN_000272,2023-03-17,Toys,49.8,5,249.01,21.0,52.25,196.76,Premium,North,Online,4.6,True,3,Q1,Friday,False
TXN_000273,2022-11-21,Home & Garden,319.64,1,319.64,33.6,107.53,212.11,Budget,East,Online,3.0,False,11,Q4,Monday,False
TXN_000274,2022-06-26,Beauty,84.8,4,339.22,7.4,25.13,314.09,Regular,North,Retail Store,4.2,True,6,Q2,Sunday,True
TXN_000275,2023-12-30,Toys,10.61,7,74.28,10.5,7.82,66.46,Regular,East,Retail Store,3.6,False,12,Q4,Saturday,True
TXN_000276,2023-10-14,Sports,38.26,5,191.32,16.9,32.33,158.98,Regular,West,Mobile App,3.7,True,10,Q4,Saturday,True
TXN_000277,2022-08-15,Home & Garden,19.12,7,133.81,13.0,17.46,116.35,Budget,Central,Retail Store,2.5,False,8,Q3,Monday,False
TXN_000278,2022-04-10,Sports,247.19,1,247.19,4.7,11.7,235.49,Regular,West,Retail Store,4.8,True,4,Q2,Sunday,True
TXN_000279,2022-05-29,Home & Garden,363.77,2,727.55,2.8,20.28,707.26,Regular,Central,Online,3.3,False,5,Q2,Sunday,True
TXN_000280,2022-02-13,Toys,126.97,2,253.93,3.1,7.9,246.04,Regular,South,Online,3.4,False,2,Q1,Sunday,True
TXN_000281,2023-01-22,Toys,56.23,4,224.94,10.2,22.86,202.08,Regular,Central,Retail Store,3.5,False,1,Q1,Sunday,True
TXN_000282,2022-06-05,Toys,26.0,4,104.0,9.6,9.95,94.05,Budget,Central,Online,3.6,False,6,Q2,Sunday,True
TXN_000283,2023-02-25,Beauty,95.57,5,477.84,14.2,67.86,409.98,Regular,South,Online,4.3,True,2,Q1,Saturday,True
TXN_000284,2023-10-09,Home & Garden,427.35,1,427.35,4.4,18.66,408.69,Regular,North,Retail Store,5.0,True,10,Q4,Monday,False
TXN_000285,2022-02-28,Home & Garden,452.24,1,452.24,10.1,45.56,406.68,Regular,South,Retail Store,3.1,False,2,Q1,Monday,False
TXN_000286,2022-04-14,Electronics,354.74,4,1418.98,10.1,143.66,1275.31,Budget,West,Mobile App,3.4,False,4,Q2,Thursday,False
TXN_000287,2022-07-18,Clothing,167.63,1,167.63,9.1,15.25,152.38,Budget,East,Mobile App,3.9,False,7,Q3,Monday,False
TXN_000288,2022-02-18,Toys,105.45,4,421.79,10.4,43.66,378.13,Budget,North,Retail Store,3.2,False,2,Q1,Friday,False
TXN_000289,2023-08-19,Home & Garden,238.47,4,953.89,29.1,277.18,676.71,Premium,East,Mobile App,4.6,True,8,Q3,Saturday,True
TXN_000290,2023-07-28,Beauty,155.76,2,311.52,8.4,26.21,285.31,Regular,Central,Retail Store,3.4,False,7,Q3,Friday,False
TXN_000291,2023-06-04,Home & Garden,403.71,4,1614.84,1.6,26.38,1588.46,Budget,Central,Retail Store,4.7,True,6,Q2,Sunday,True
TXN_000292,2022-09-09,Books,78.68,1,78.68,8.9,7.01,71.67,Regular,Central,Retail Store,2.6,True,9,Q3,Friday,False
TXN_000293,2022-06-03,Beauty,35.45,3,106.34,23.9,25.45,80.89,Budget,North,Mobile App,3.5,True,6,Q2,Friday,False
TXN_000294,2022-01-08,Beauty,147.89,3,443.67,2.4,10.83,432.85,Regular,East,Retail Store,3.5,False,1,Q1,Saturday,True
TXN_000295,2022-04-03,Beauty,178.99,1,178.99,8.0,14.39,164.6,Premium,West,Online,3.0,False,4,Q2,Sunday,True
TXN_000296,2023-04-01,Books,41.33,3,124.0,22.5,27.94,96.06,Premium,Central,Online,4.5,True,4,Q2,Saturday,True
TXN_000297,2022-09-04,Books,127.29,1,127.29,4.1,5.26,122.03,Premium,North,Retail Store,3.9,False,9,Q3,Sunday,True
TXN_000298,2023-11-16,Home & Garden,208.5,1,208.5,41.3,86.17,122.33,Regular,West,Mobile App,3.2,False,11,Q4,Thursday,False
TXN_000299,2022-09-23,Books,25.46,1,25.46,23.8,6.05,19.41,Regular,North,Online,3.2,False,9,Q3,Friday,False
TXN_000300,2023-10-13,Books,27.34,4,109.35,13.6,14.82,94.53,Budget,West,Retail Store,3.7,False,10,Q4,Friday,False
TXN_000301,2023-10-07,Sports,249.88,3,749.64,8.3,62.14,687.5,Regular,South,Online,2.7,False,10,Q4,Saturday,True
TXN_000302,2023-05-09,Electronics,514.75,2,1029.5,20.7,212.78,816.72,Budget,East,Online,3.7,True,5,Q2,Tuesday,False
TXN_000303,2022-06-13,Clothing,189.35,4,757.42,4.4,32.95,724.47,Regular,East,Retail Store,3.0,False,6,Q2,Monday,False
TXN_000304,2022-09-11,Sports,250.6,1,250.6,0.8,2.05,248.55,Regular,West,Retail Store,3.7,False,9,Q3,Sunday,True
TXN_000305,2023-01-26,Toys,52.59,5,262.94,18.3,48.1,214.84,Regular,East,Online,3.0,False,1,Q1,Thursday,False
TXN_000306,2022-06-18,Sports,435.2,2,870.4,12.3,106.64,763.76,Regular,Central,Retail Store,2.9,True,6,Q2,Saturday,True
TXN_000307,2023-01-17,Books,66.08,4,264.3,6.2,16.43,247.87,Budget,Central,Retail Store,2.9,False,1,Q1,Tuesday,False
TXN_000308,2022-02-01,Books,28.83,6,172.99,7.2,12.5,160.48,Regular,East,Retail Store,2.7,False,2,Q1,Tuesday,False
TXN_000309,2023-07-14,Home & Garden,205.17,3,615.51,2.7,16.64,598.87,Budget,North,Retail Store,2.4,True,7,Q3,Friday,False
TXN_000310,2022-07-17,Electronics,222.49,2,444.99,1.3,5.77,439.21,Budget,North,Online,3.3,True,7,Q3,Sunday,True
TXN_000311,2023-08-05,Beauty,111.87,1,111.87,4.7,5.24,106.64,Budget,West,Retail Store,4.5,True,8,Q3,Saturday,True
TXN_000312,2022-04-10,Home & Garden,132.29,3,396.86,12.6,50.2,346.66,Budget,South,Retail Store,1.5,True,4,Q2,Sunday,True
TXN_000313,2023-12-29,Books,45.08,6,270.46,13.4,36.29,234.16,Regular,North,Retail Store,2.1,False,12,Q4,Friday,False
TXN_000314,2023-04-28,Books,31.82,3,95.45,4.7,4.53,90.92,Budget,West,Retail Store,2.7,False,4,Q2,Friday,False
TXN_000315,2022-11-09,Sports,44.98,6,269.9,17.8,48.09,221.82,Regular,East,Mobile App,3.5,True,11,Q4,Wednesday,False
TXN_000316,2022-01-12,Beauty,87.28,5,436.38,15.8,68.79,367.59,Regular,North,Mobile App,3.6,False,1,Q1,Wednesday,False
TXN_000317,2022-03-10,Beauty,60.72,1,60.72,5.6,3.41,57.31,Regular,North,Retail Store,3.2,False,3,Q1,Thursday,False
TXN_000318,2022-05-21,Home & Garden,573.92,3,1721.76,6.9,119.6,1602.16,Premium,Central,Online,4.1,True,5,Q2,Saturday,True
TXN_000319,2023-12-15,Electronics,2942.58,2,5885.16,26.8,1579.64,4305.51,Regular,South,Online,4.9,True,12,Q4,Friday,False
TXN_000320,2022-07-23,Toys,47.0,2,94.0,7.2,6.76,87.24,Regular,East,Online,3.0,False,7,Q3,Saturday,True
TXN_000321,2022-01-22,Clothing,265.43,3,796.29,15.6,124.15,672.14,Premium,West,Online,4.4,True,1,Q1,Saturday,True
TXN_000322,2023-02-18,Sports,28.47,3,85.42,10.6,9.05,76.36,Regular,East,Retail Store,2.8,False,2,Q1,Saturday,True
TXN_000323,2023-03-19,Home & Garden,126.88,2,253.76,14.1,35.74,218.01,Budget,South,Retail Store,2.2,True,3,Q1,Sunday,True
TXN_000324,2022-09-05,Beauty,130.66,2,261.33,5.8,15.12,246.21,Regular,West,Retail Store,3.9,False,9,Q3,Monday,False
TXN_000325,2022-05-17,Home & Garden,471.33,2,942.67,10.0,94.03,848.64,Regular,Central,Retail Store,3.0,False,5,Q2,Tuesday,False
TXN_000326,2022-02-23,Clothing,61.9,3,185.69,10.9,20.15,165.54,Premium,West,Retail Store,4.6,True,2,Q1,Wednesday,False
TXN_000327,2022-09-05,Home & Garden,316.31,1,316.31,0.2,0.65,315.66,Regular,South,Retail Store,4.0,True,9,Q3,Monday,False
TXN_000328,2023-01-01,Sports,69.1,2,138.2,14.9,20.63,117.57,Premium,East,Online,4.5,True,1,Q1,Sunday,True
TXN_000329,2023-08-29,Toys,127.39,2,254.78,20.4,52.02,202.75,Regular,West,Mobile App,2.4,False,8,Q3,Tuesday,False
TXN_000330,2023-08-26,Beauty,68.93,6,413.56,20.0,82.68,330.88,Regular,North,Online,3.7,False,8,Q3,Saturday,True
TXN_000331,2023-11-25,Sports,160.07,4,640.28,22.6,144.43,495.85,Budget,South,Online,2.7,False,11,Q4,Saturday,True
TXN_000332,2022-04-02,Clothing,254.33,2,508.66,12.6,63.92,444.74,Budget,Central,Online,4.8,True,4,Q2,Saturday,True
TXN_000333,2022-03-29,Home & Garden,90.19,1,90.19,14.1,12.75,77.44,Budget,South,Retail Store,4.4,False,3,Q1,Tuesday,False
TXN_000334,2023-09-13,Toys,63.8,3,191.41,12.9,24.64,166.77,Budget,West,Online,3.3,False,9,Q3,Wednesday,False
TXN_000335,2022-10-04,Sports,109.21,4,436.85,23.5,102.78,334.07,Budget,Central,Online,3.3,False,10,Q4,Tuesday,False
TXN_000336,2022-08-01,Sports,172.95,3,518.85,21.9,113.75,405.1,Budget,North,Mobile App,1.4,False,8,Q3,Monday,False
TXN_000337,2023-04-16,Books,39.02,7,273.11,5.8,15.76,257.35,Regular,Central,Retail Store,4.8,True,4,Q2,Sunday,True
TXN_000338,2022-02-14,Electronics,1102.36,1,1102.36,13.5,149.2,953.16,Budget,South,Online,2.9,False,2,Q1,Monday,False
TXN_000339,2023-09-30,Books,61.27,3,183.81,3.2,5.84,177.96,Regular,South,Retail Store,2.7,False,9,Q3,Saturday,True
TXN_000340,2023-11-10,Toys,44.12,7,308.85,23.9,73.94,234.91,Regular,West,Retail Store,3.7,False,11,Q4,Friday,False
TXN_000341,2023-04-26,Books,38.03,7,266.22,8.0,21.26,244.96,Budget,South,Retail Store,3.5,True,4,Q2,Wednesday,False
TXN_000342,2023-03-09,Sports,58.69,5,293.46,1.7,5.03,288.43,Regular,South,Retail Store,4.2,False,3,Q1,Thursday,False
TXN_000343,2023-03-27,Toys,118.22,3,354.65,6.1,21.71,332.94,Regular,North,Retail Store,3.8,False,3,Q1,Monday,False
TXN_000344,2023-02-20,Clothing,58.85,1,58.85,13.1,7.72,51.14,Budget,North,Retail Store,3.9,True,2,Q1,Monday,False
TXN_000345,2022-12-30,Books,29.99,7,209.9,14.4,30.29,179.61,Regular,East,Mobile App,3.2,False,12,Q4,Friday,False
TXN_000346,2023-10-20,Books,51.21,2,102.42,18.6,19.03,83.39,Premium,West,Online,2.0,False,10,Q4,Friday,False
TXN_000347,2022-04-26,Electronics,1767.9,2,3535.79,6.8,238.67,3297.12,Regular,Central,Mobile App,3.6,False,4,Q2,Tuesday,False
TXN_000348,2022-02-09,Books,59.46,4,237.86,8.7,20.81,217.05,Regular,West,Online,3.0,False,2,Q1,Wednesday,False
TXN_000349,2023-02-18,Books,68.2,1,68.2,13.7,9.34,58.85,Regular,West,Online,2.2,False,2,Q1,Saturday,True
TXN_000350,2023-04-25,Clothing,302.09,3,906.28,2.5,23.09,883.19,Regular,West,Retail Store,5.0,True,4,Q2,Tuesday,False
TXN_000351,2022-08-08,Beauty,153.75,1,153.75,8.1,12.49,141.25,Regular,East,Retail Store,3.9,False,8,Q3,Monday,False
TXN_000352,2023-11-13,Sports,236.05,2,472.11,28.6,135.07,337.04,Regular,East,Online,4.0,False,11,Q4,Monday,False
TXN_000353,2023-10-12,Home & Garden,613.48,4,2453.93,6.5,158.68,2295.25,Premium,West,Retail Store,4.7,True,10,Q4,Thursday,False
TXN_000354,2023-05-20,Toys,99.15,3,297.44,12.4,36.85,260.59,Regular,North,Retail Store,3.5,False,5,Q2,Saturday,True
TXN_000355,2023-09-14,Sports,217.79,3,653.38,9.7,63.33,590.05,Regular,Central,Mobile App,4.3,True,9,Q3,Thursday,False
TXN_000356,2022-12-06,Home & Garden,96.54,1,96.54,21.7,20.91,75.63,Regular,Central,Mobile App,4.1,True,12,Q4,Tuesday,False
TXN_000357,2023-11-21,Beauty,65.83,6,394.96,24.3,96.16,298.79,Budget,Central,Retail Store,2.7,False,11,Q4,Tuesday,False
TXN_000358,2023-07-04,Books,67.17,3,201.5,29.9,60.33,141.17,Budget,Central,Mobile App,3.4,True,7,Q3,Tuesday,False
TXN_000359,2023-10-17,Sports,167.34,3,502.03,2.0,9.99,492.04,Premium,East,Retail Store,3.2,False,10,Q4,Tuesday,False
TXN_000360,2023-03-18,Books,58.74,5,293.7,16.0,46.87,246.83,Budget,North,Online,4.1,False,3,Q1,Saturday,True
TXN_000361,2023-03-26,Clothing,76.39,1,76.39,20.5,15.63,60.76,Regular,East,Mobile App,2.3,False,3,Q1,Sunday,True
TXN_000362,2023-07-17,Sports,406.25,2,812.51,14.2,115.69,696.82,Budget,North,Retail Store,2.3,False,7,Q3,Monday,False
TXN_000363,2022-06-04,Toys,85.12,4,340.47,1.7,5.94,334.53,Budget,Central,Online,3.3,False,6,Q2,Saturday,True
TXN_000364,2022-03-05,Toys,93.9,7,657.32,12.6,82.56,574.75,Regular,South,Retail Store,3.5,True,3,Q1,Saturday,True
TXN_000365,2023-02-08,Clothing,280.47,3,841.42,15.0,126.61,714.81,Premium,West,Mobile App,3.4,True,2,Q1,Wednesday,False
TXN_000366,2023-03-14,Clothing,295.57,4,1182.26,10.6,125.12,1057.14,Regular,West,Online,5.0,True,3,Q1,Tuesday,False
TXN_000367,2023-10-02,Home & Garden,443.46,4,1773.85,7.2,127.06,1646.79,Regular,East,Online,4.2,False,10,Q4,Monday,False
TXN_000368,2022-06-28,Home & Garden,127.71,1,127.71,12.7,16.23,111.48,Regular,North,Retail Store,2.9,True,6,Q2,Tuesday,False
TXN_000369,2022-10-03,Home & Garden,56.83,7,397.83,10.3,40.86,356.97,Regular,North,Mobile App,3.0,True,10,Q4,Monday,False
TXN_000370,2022-10-03,Clothing,181.07,2,362.13,24.0,86.85,275.28,Premium,West,Mobile App,3.9,False,10,Q4,Monday,False
TXN_000371,2022-10-23,Home & Garden,157.23,4,628.9,8.9,55.87,573.03,Regular,Central,Online,3.2,False,10,Q4,Sunday,True
TXN_000372,2022-02-05,Sports,104.51,4,418.05,22.7,94.76,323.29,Premium,South,Mobile App,3.5,False,2,Q1,Saturday,True
TXN_000373,2022-07-09,Sports,289.86,2,579.72,11.0,64.02,515.7,Regular,East,Online,3.8,False,7,Q3,Saturday,True
TXN_000374,2023-05-05,Electronics,1300.15,1,1300.15,8.7,112.81,1187.34,Regular,North,Online,3.6,False,5,Q2,Friday,False
TXN_000375,2023-02-03,Clothing,132.7,7,928.91,16.8,155.79,773.12,Premium,North,Mobile App,4.0,True,2,Q1,Friday,False
TXN_000376,2023-03-04,Beauty,285.69,3,857.08,7.7,66.06,791.02,Premium,West,Retail Store,3.9,False,3,Q1,Saturday,True
TXN_000377,2022-08-17,Beauty,120.03,1,120.03,12.0,14.39,105.64,Regular,West,Mobile App,3.6,True,8,Q3,Wednesday,False
TXN_000378,2022-04-30,Home & Garden,103.52,3,310.56,13.5,42.07,268.48,Regular,Central,Retail Store,3.6,False,4,Q2,Saturday,True
TXN_000379,2023-02-26,Toys,60.81,1,60.81,21.1,12.85,47.96,Budget,South,Online,3.3,False,2,Q1,Sunday,True
TXN_000380,2023-12-03,Home & Garden,344.56,1,344.56,18.9,65.03,279.53,Regular,Central,Mobile App,3.0,True,12,Q4,Sunday,True
TXN_000381,2023-10-01,Clothing,314.5,4,1258.02,2.3,29.49,1228.52,Regular,North,Online,2.0,False,10,Q4,Sunday,True
TXN_000382,2024-01-01,Sports,303.62,4,1214.48,19.7,239.84,974.64,Regular,South,Mobile App,3.2,True,1,Q1,Monday,False
TXN_000383,2022-06-05,Electronics,1277.87,1,1277.87,5.6,72.03,1205.83,Regular,South,Retail Store,4.0,False,6,Q2,Sunday,True
TXN_000384,2022-12-04,Sports,223.62,2,447.24,23.3,104.36,342.89,Regular,North,Retail Store,3.8,False,12,Q4,Sunday,True
TXN_000385,2023-04-24,Sports,38.87,4,155.49,0.4,0.58,154.91,Regular,North,Retail Store,3.3,False,4,Q2,Monday,False
TXN_000386,2022-09-22,Toys,117.68,5,588.4,9.5,55.86,532.54,Premium,East,Online,4.2,False,9,Q3,Thursday,False
TXN_000387,2023-12-03,Books,62.55,3,187.66,32.1,60.24,127.42,Regular,North,Online,4.0,True,12,Q4,Sunday,True
